biosample_property_no	biosample_no	property_name	property_value	is_current	date_created	created_by
0a46ba9e-1979-493a-ab8f-87aa10aac814	HSMMtube	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1e48df0f-1ba4-4556-84b3-c1df50d72b07	HSMMtube	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4218d4ad-5cf0-4e72-998b-c4baa55f692d	bone_marrow_MSC	orderUrl	http://cceh.fhcrc.org/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
776fcb31-dc9b-45cd-861d-60f4179c4148	bone_marrow_MSC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e212e7c6-3b12-4d7a-8df7-85389075839d	bone_marrow_MSC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e5cb3e00-416b-4d78-b997-c285368e2811	bone_marrow_MSC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c0508440-5672-484f-b3fa-e6e5b5568959	bone_marrow_MSC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e1ee8f82-ffac-4684-a0f9-3d71a7f1f1aa	HAoAF	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/fibroblasts/human-aortic-adventitial-fibroblasts-haoaf/?sword_list%5B%5D=HAoAF	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5cbfa60b-9162-4d50-b684-57f7cb140c67	HAoAF	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8d723d9d-39be-449b-8953-c0fa03a4758d	HAoAF	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0547cf9a-3250-4e14-9cc4-98f4a691046a	HAoAF	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bfec25f0-31b5-4c98-986f-6592905bd039	HAoAF	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ded450a9-526b-4c39-ab60-8dd7769065aa	Thymus	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
08801a44-868f-42fa-a4a7-1b89a1242f75	Thymus	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
24811a0f-4ac6-49a1-9bab-1451b52a4fce	Thymus	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
917b2853-9b74-4ab1-a41d-957ad94e4220	Thymus	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c2a7ab97-79b3-4ce0-938d-aeb76e3b00f0	Thymus	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
58a1a611-4268-4ddd-950d-4f1d8ba9111f	MCF-7	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=HTB-22&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fa83bd3e-0cb2-42fb-9838-4b28cd22fa2f	MCF-7	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a70f33ef-d5bb-4132-9114-55ad1e4118b5	MCF-7	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
881e2454-04c6-44eb-8e08-7facee8dbe56	MCF-7	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3779bfd1-3abe-4c27-a8a2-66a66d95d0d2	MCF-7	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
197224c5-0a43-4011-9474-6b5f6459a958	HCF	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=6300	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
49139944-f92f-44b0-97e0-a76fa23a1451	HCF	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b5bf8c2f-9f67-4096-bb8c-5215f822f78f	HCF	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d28a2738-618f-4c2c-a5e4-94795db7626d	HCF	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6963c074-7001-44c3-ae76-08ae56df618a	HCF	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
caf19290-58d8-4a2f-b563-d739f06b1e8a	HCH	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/chondrocytes/?sword_list%5B%5D=HCH	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
603d5e16-8114-45d8-ba10-88c156db3f87	HCH	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f4901f9c-37e8-462c-b7da-5a26d16a48c5	HCH	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3d971424-6d92-4314-99bc-001322b0b421	HCH	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bdb5c4ff-07cf-4d13-b0ba-84e4e2984442	HCH	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6088a993-1e6b-45e1-a80d-d1eb9f604d5e	NHEM.f_M2_6022001	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/melanocytes/?sword_list%5B%5D=NHEM	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
99986dd0-d7f8-4690-99ae-144e4706588c	NHEM.f_M2_6022001	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5fcc0fcd-dddb-4f5f-99b2-3a4eadb6804c	NHEM.f_M2_6022001	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bc318765-ae12-4588-839f-908ba5515f53	NHEM.f_M2_6022001	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ce0322b9-6084-49aa-b03f-c093f9b62f3f	NHEM.f_M2_6022001	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7fb18886-ad8c-4398-8ede-d00d7038834a	HCM	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=6200	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
27999d0d-43ed-43cd-a04a-5913a43027a6	HCM	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
049321ae-7d48-4ff0-bf98-8637261cc6fc	HCM	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2f406322-e671-4eae-96e9-704511c44ae6	HCM	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ed31d3fa-73e4-443a-9fb3-8e15709ce3c2	HCM	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
69654481-9dce-43d4-b1be-ec3b760cbe3e	HCT-116	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-247&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a40bc574-7d71-4372-b43b-cce856baa97a	HCT-116	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d0514a74-0dcf-4811-83c3-74565dcd5048	HCT-116	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d7c448cc-61e7-4982-82bb-9f0868fa6418	HCT-116	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d2600ca4-6a72-4ada-a388-a6aaa5cd3af1	HCT-116	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9bd014cd-eac7-43fd-bad7-c55f1e38d09d	HCH_8100808.2	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/chondrocytes/?sword_list%5B%5D=HCH	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
722f82b8-4468-412c-9b61-b7947e46a9fc	HCH_8100808.2	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
828fe233-50b3-43fa-aa0a-ee3cee6a55c2	HCH_8100808.2	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c5a52a32-f385-43c5-a936-614448bd8f2d	HCH_8100808.2	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fce76f74-881d-4410-9963-ba0e0f419034	HCH_8100808.2	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
441fd562-f16a-4632-a701-c08fc57d683c	NHEM_M2_7011001.2	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/melanocytes/?sword_list%5B%5D=NHEM	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aa06096f-399d-46cc-93c5-8efb5feaf798	NHEM_M2_7011001.2	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1b1e13ea-904d-44ca-af36-4f3a7d0076d7	NHEM_M2_7011001.2	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5eeaa5fb-fe5e-469f-9112-246053d452bb	NHEM_M2_7011001.2	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6c616006-b19e-4f25-b26f-2074eb726665	NHEM_M2_7011001.2	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3d794eeb-3811-4fc4-abf4-0665cfd2941e	GM19238	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM19238	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a283fd5d-be57-4c18-b3ef-7f771ccd005f	GM19238	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
02aa9bb2-8928-4295-b62b-a44c34e25dde	GM19238	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6c68f432-e4b8-4a01-9df7-7ca4ee046199	GM19238	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6b633a2e-7b21-4ff2-9a23-e1863997a278	GM19238	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7e79446b-0ae5-4d01-a175-eac909878240	GM19239	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM19239	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e297c7f0-4ca2-4030-8196-243002e71ac5	GM19239	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e5270613-aba0-44c0-a575-b334a8fb434d	GM19239	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9d2c2af2-3162-496d-89f2-09d2d9875f34	GM19239	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
21696db3-b582-4013-aabd-f2507ff3428c	GM19239	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3f4ad045-2fdd-4ced-8a89-20ba147867f7	PANC-1	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-1469&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d2be08d3-8153-41da-9100-1581348d7ae7	PANC-1	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
57e949b9-eb60-4c62-ad06-ef10fd976a3a	PANC-1	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7e923267-faf6-4efe-bf2a-53529cd389cd	PANC-1	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a9cd85d9-f184-4444-8ea2-d7aee9d18af4	PANC-1	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cea9ba9c-22aa-4b22-b30c-ae327edb6273	CD20+_RO01794	orderUrl	http://depts.washington.edu/medgen/faculty/Rajinder_Kaul.shtml	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ab6dd4bc-d53a-403d-9d4b-caaef2b7cf24	CD20+_RO01794	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
df0adbda-05bf-424d-8549-29ebe4dcf719	CD20+_RO01794	age	27	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7f1c052b-d65b-4765-a5a5-0b0a7e863b5a	CD20+_RO01794	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
af00ac4c-1315-4a82-8858-2056b4210ec3	CD20+_RO01794	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0a6ef27f-d9d2-47b7-809b-ad7053a7557a	HEK293	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-1573&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0962a0e3-4d59-44e7-91ad-0b9c0d6154a2	HEK293	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5b4b3b0a-b1b2-4011-994b-409496da56ea	HEK293	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bcccc6d4-e13a-4f8e-b224-d32778d8b151	HEK293	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9a1ba83d-dc41-4066-bbc3-e0e634568511	HEK293	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8488c567-37c0-4094-bdb3-6a6cadccb01d	PBMC	orderUrl	http://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR3G	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ef30991e-5c00-495b-a4a4-67d6fdbca6c0	PBMC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dceaf3b1-e97a-491f-8de0-8abdf4867e97	PBMC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3759e050-7383-4a66-85a6-7853d9fa2c2e	PBMC	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
edaab682-18ff-4f9b-a042-9102fa09db6c	PBMC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
314f6167-812e-46d4-86b0-07d5e608cc07	LNCaP	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-1740&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d50d4615-d109-4a08-a9ab-22748648619a	LNCaP	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dc531010-7eda-42e7-95cc-3245cf587e3c	LNCaP	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5a8557a0-9cdc-48e6-9385-fd1d9c2c616b	LNCaP	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ce38db92-af17-4508-b737-ec09b218dafa	LNCaP	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aba2acda-83b4-433c-b54a-50bc2b515e5a	Cerebrum_frontal_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
51188f54-735f-4782-b13e-d98127cdf468	Cerebrum_frontal_OC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5b85c461-af6f-4e48-9654-82b791a62b28	Cerebrum_frontal_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e9bbea35-bca0-4638-9226-aca97a02d928	Cerebrum_frontal_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9e8a61bf-4088-42a0-8e15-360ad13692a2	Cerebrum_frontal_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d70c9bf3-8e02-4b75-9f35-342f75455f21	HUVEC	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bdc2da80-ac03-4c78-8a47-c2aeaf2acc1f	HUVEC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fcf3bdee-0a05-4a1b-929a-cdbb1675eb19	HUVEC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7269d88d-80f4-4e23-bc02-7d936be92f17	HUVEC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
877666dc-1d5a-4275-9abe-8188d2624f36	HUVEC	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4d05b701-89b2-473a-bfa3-a5aa537af761	GM13977	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM13977&PgId=166	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
83fd0c2b-ce59-426d-8d4f-a5deb4176c20	GM13977	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7d6c2d7f-302b-40f1-a4c9-8b4146d87a44	GM13977	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
31a25d07-64a8-4020-8e5e-347d34508298	GM13977	karyotype	affected	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ac6771e5-b747-476e-911d-b6d96c0d7ed5	GM13977	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3cd1dfa6-3dae-4f8d-bf8f-7090b9ef9509	Breast_OC	orderUrl	http://www.ecu.edu/cs-dhs/med/NcTissueConsortium.cfm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dd1298d7-d74f-4961-b0ce-0979fe1ffe30	Breast_OC	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4d2f39ba-50c3-4f6c-b11f-fc8c03a57efc	Breast_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
656b5ea9-bee7-4d95-8217-dab0dd67f514	Breast_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8454a89a-644f-4836-bfd9-7a6d4f054184	Breast_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a95b9c1a-f9d1-4303-a802-0a779a646989	Lung_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
069476ff-8437-4da2-9ba5-70b09b027ab5	Lung_OC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
de3edbb7-9c0f-43cc-8928-6e1dcfdf9ace	Lung_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
05d28e3c-574c-4e88-853b-f0f64755713a	Lung_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cdbec5d6-b78c-4a0a-9040-4326c81aa70f	Lung_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
784548f7-7af1-40c8-a0b2-450fd2e55a01	NHEM_M2_7012303	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/melanocytes/?sword_list%5B%5D=NHEM	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3167da66-00e9-4f19-a2d6-7adac138272e	NHEM_M2_7012303	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c4d190a4-5f18-46fb-a3ea-e5cf2387d8c1	NHEM_M2_7012303	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c3a60f16-5197-4ffe-8f14-8e9b74d21134	NHEM_M2_7012303	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d4928cff-3fbf-4ed9-88a4-03e805fc03a5	NHEM_M2_7012303	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f4d773d7-c13b-46df-9cd3-b028f140521e	H9ES	orderUrl	http://www.wicell.org/index.php	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2b6db062-246d-4185-a7ff-2aa4984e5490	H9ES	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
16722165-c483-4091-914e-6d0ba6630b2e	H9ES	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
09bd561f-921a-4ac1-b58c-960056ebc520	H9ES	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ee566747-9f9b-4e79-9a59-687049f5606b	H9ES	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b82e7144-3163-41d4-9f99-756022f15553	SK-N-SH	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=HTB-11&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e56574a2-6b97-4d4e-9fb2-f8a619444e70	SK-N-SH	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ca1e5c97-1b4b-4fa9-8013-a9f04070cb44	SK-N-SH	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e86fb954-0e66-4977-97e6-0dd3483e1c93	SK-N-SH	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9fff5cd5-c4b7-4d4c-9c9c-e1c3d6ae0f95	SK-N-SH	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
15cf5d19-da3e-4d7b-87a5-6c942b7aa07d	G1E	orderUrl	http://www.med.upenn.edu/apps/faculty/index.php/g20000320/p14904	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a9b48006-3e66-40d0-a37b-8fc3a7acf34e	G1E	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e2ade9ab-cfcc-4111-845c-d7d53ea31ad0	G1E	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3492755c-ff7a-4d90-b865-a8c6a056fa4f	G1E	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c36d09d5-2d73-426f-baa3-b5db38e0f144	G1E	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f9644131-c75e-41f1-875b-511594eddb73	Pancreas_OC	orderUrl	http://www.ecu.edu/cs-dhs/med/NcTissueConsortium.cfm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8b0a1c56-fa92-49a9-b604-7428fbd34d95	Pancreas_OC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
eb322940-b746-4502-97b5-c67b6c54bd42	Pancreas_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
047391df-00d1-4851-b2fe-772eaadbcd0d	Pancreas_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6bc9ebca-bd50-4865-af44-cb9a3abcecc7	Pancreas_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
06fc0198-b15a-4bbf-bd31-112d8f00a7a5	HMVEC-LLy	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
22d58a3f-438d-476d-bb39-51708862a1c2	HMVEC-LLy	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
40643aa4-00de-4eee-bb75-f6a69ad0cf3a	HMVEC-LLy	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0136b271-f4ec-4311-beba-dbe8f8bff7bf	HMVEC-LLy	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
78356c8a-8db6-4d1b-a978-b16df61fb4e7	HMVEC-LLy	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
be738e58-bc62-4822-b13e-8cefd0af1328	HPC-PL_0032601.13	orderUrl	http://www.promocell.com/products/human-stem-and-blood-cells/pericytes/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b1ecb760-8885-4180-bed3-cb08ff71cacc	HPC-PL_0032601.13	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1aab244d-fcbf-4aec-90e6-6b7d9d0ae43d	HPC-PL_0032601.13	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1120d357-a6d7-44a6-a719-b143f4b72c4b	HPC-PL_0032601.13	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b25c914b-8a63-4a4b-9f9e-200fe71067b8	HPC-PL_0032601.13	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
77c3233f-8b63-4084-b724-37e6b824a1ab	Fibrobl	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=AG08470&PgId=166	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5c90ee9e-f802-45df-98de-3bbde28d790b	Fibrobl	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3634d256-ce49-43d8-9731-359aca165ba2	Fibrobl	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6ea5a6e0-4079-4c8d-a43e-5129e486b051	Fibrobl	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
67b0ea9d-0a58-44df-9d0a-cfb8d49fac3c	Fibrobl	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bb7e15a4-25de-42fb-921a-66db3027d53c	Kidney_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c8826a9a-eb13-4b45-8975-b83a5091779a	Kidney_OC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e8d1b641-e5dc-4b8e-bd63-b2dbae633d3a	Kidney_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
40526145-1ffa-4950-9ebd-cd1063ca01d7	Kidney_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
488d7fb3-8f44-4914-b113-904626f8cb9f	Kidney_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d49fe049-1831-4302-9c6d-a9016393227f	Liver	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
50f777e8-13bf-4b1f-93eb-49fe300416ce	Liver	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cfc2dfdf-8b79-4094-8388-b036047ef32b	Liver	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
54b4bc91-4ea1-46d9-a364-2af113080525	Liver	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a9498033-30b5-42c6-bd39-607909b83c76	Liver	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f019c9b8-0a81-4e00-8aaa-85d769dde692	SkMC	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/skeletal-muscle-cells/?sword_list%5B%5D=SkMC	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6a64dcef-fffe-4208-a286-ddf1601ecc16	SkMC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aa00c554-5848-46c0-945a-3eef44bdc86d	SkMC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2d494f75-bd6d-44e4-8e8c-7313551c73d3	SkMC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fcbc794b-98ff-42be-b398-2ba60fdaa3ac	SkMC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7ec1ff2f-3e4e-4735-b686-029229547cb5	SpinalCord	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
